Id,Lot Area,Lot Shape,Overall Qual,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Exposure,BsmtFin SF 1,Total Bsmt SF,Heating QC,1st Flr SF,Gr Liv Area,Garage Area,Wood Deck SF,Open Porch SF,house age,reno newness,MS SubClass_SC60,MS Zoning_RM,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,Year Built_2008,Roof Style_Gable,Roof Style_Hip
1352,13053,4,6,0.0,3,3,0,0.0,833.0,4,1053,1848,370.0,0,0,85,8,0,0,0,0,0,0,0,0
1519,8400,4,6,0.0,3,3,0,423.0,1181.0,2,1390,1694,576.0,342,0,83,58,0,0,0,0,0,0,1,0
1305,6000,4,4,0.0,3,3,0,0.0,901.0,5,901,901,281.0,0,0,54,8,0,1,0,0,0,0,1,0
2014,6240,4,6,0.0,3,3,0,52.0,861.0,4,861,1409,528.0,225,0,69,57,0,1,0,0,0,0,1,0
1,31770,3,6,112.0,3,3,3,639.0,1080.0,2,1656,1656,528.0,210,62,50,50,0,0,0,0,0,0,0,1
1052,12474,4,10,272.0,5,5,2,1280.0,1682.0,5,1742,2332,846.0,196,134,1,0,1,0,0,1,0,0,1,0
622,9600,4,5,0.0,4,3,0,607.0,1113.0,4,1113,1113,264.0,0,80,59,2,0,0,0,0,0,0,1,0
913,8574,4,6,0.0,4,3,0,0.0,816.0,5,1232,1232,440.0,0,0,93,9,0,0,0,0,0,0,1,0
1058,14418,3,9,480.0,5,5,3,1375.0,1950.0,5,1950,1950,706.0,156,207,1,1,0,0,0,1,0,0,0,1
2348,10400,4,7,102.0,3,4,2,929.0,1845.0,4,1872,1872,604.0,197,39,18,18,0,0,0,0,0,0,1,0
1527,15564,4,6,0.0,3,4,0,0.0,676.0,5,676,1264,400.0,424,0,94,13,0,0,0,0,0,0,1,0
1011,13543,3,8,130.0,4,5,3,16.0,1168.0,5,1168,2500,683.0,192,32,3,3,1,0,0,0,1,0,1,0
1332,6130,4,5,0.0,3,3,0,784.0,784.0,4,784,784,0.0,0,0,84,58,0,1,0,0,0,0,1,0
709,5925,4,2,0.0,3,0,0,0.0,0.0,2,612,612,308.0,0,0,69,59,0,1,0,0,0,0,1,0
209,24090,4,7,0.0,3,3,1,0.0,1032.0,5,1207,2403,349.0,56,0,70,60,0,0,0,0,0,0,1,0
619,9600,4,6,238.0,3,3,0,1285.0,1416.0,3,1644,1644,418.0,110,0,56,56,0,0,0,0,0,0,0,1
2150,8158,4,7,214.0,4,4,0,0.0,860.0,5,860,1729,542.0,386,63,5,5,1,0,0,0,0,0,1,0
2704,5220,3,5,0.0,3,3,0,0.0,830.0,4,879,879,180.0,0,108,70,56,0,0,0,0,0,0,1,0
2839,8172,4,5,0.0,3,3,0,167.0,864.0,3,864,864,572.0,0,0,51,16,0,0,0,0,0,0,0,1
1242,9000,4,6,74.0,3,4,0,616.0,1196.0,4,1196,1196,297.0,0,44,52,52,0,0,0,0,0,0,1,0
2714,7844,4,6,203.0,3,3,0,209.0,672.0,3,672,1400,440.0,0,0,28,28,1,0,0,0,0,0,0,1
799,9084,4,4,0.0,3,3,1,0.0,755.0,3,755,1510,296.0,120,0,69,59,0,0,0,0,0,0,1,0
1260,10800,4,4,0.0,3,0,0,0.0,0.0,3,694,1294,0.0,220,114,108,8,0,0,0,0,0,0,1,0
2107,8556,4,7,0.0,4,4,2,0.0,1240.0,5,1240,1240,826.0,140,93,1,1,0,0,0,0,0,0,1,0
2486,9100,4,5,51.0,3,3,0,36.0,988.0,5,988,988,624.0,0,0,44,44,0,0,0,0,0,0,0,1
1911,8668,4,5,0.0,3,3,0,0.0,1560.0,3,1560,1560,792.0,0,0,39,39,0,0,0,0,0,0,1,0
896,11767,4,5,0.0,3,2,1,1078.0,1078.0,3,1368,1368,195.0,0,41,59,59,0,0,0,0,0,0,1,0
272,8400,4,7,109.0,4,4,2,712.0,1473.0,5,1484,1484,606.0,0,35,6,5,0,0,0,0,0,0,1,0
2521,3874,3,8,0.0,4,4,3,807.0,1226.0,3,1226,1226,484.0,133,78,26,26,0,0,0,0,0,0,1,0
2324,8076,3,6,112.0,3,4,0,705.0,1160.0,4,1169,1169,402.0,0,26,13,12,0,0,0,0,0,0,1,0
1953,10090,3,7,364.0,3,3,2,242.0,725.0,3,1035,1651,276.0,460,46,44,8,0,0,0,0,0,0,1,0
887,8877,4,4,0.0,3,3,1,690.0,816.0,5,816,816,288.0,0,0,71,51,0,0,0,0,0,0,1,0
1479,11058,4,7,212.0,4,4,0,56.0,1564.0,5,1564,1564,814.0,0,24,1,1,0,0,0,0,0,0,1,0
1317,10800,4,6,0.0,3,2,0,0.0,482.0,5,1221,1912,672.0,0,25,103,8,0,1,0,0,0,0,1,0
1750,10936,3,7,0.0,4,4,2,0.0,1510.0,5,1525,1525,534.0,100,18,1,1,0,0,0,0,0,0,1,0
2815,8461,4,6,0.0,4,4,0,0.0,728.0,5,728,1456,390.0,0,24,1,0,1,0,0,0,0,0,1,0
2692,7518,4,5,0.0,2,2,0,0.0,396.0,4,665,1330,390.0,0,72,96,2,0,1,0,0,0,0,1,0
1090,8010,3,7,0.0,4,4,0,0.0,840.0,5,840,1720,400.0,138,48,6,5,1,0,0,0,0,0,1,0
1912,10050,3,5,87.0,3,3,2,602.0,793.0,5,1280,1280,432.0,140,40,41,41,0,0,0,0,0,0,1,0
1634,4740,3,8,0.0,4,4,3,248.0,1166.0,4,1179,1179,480.0,0,108,19,19,0,0,0,0,1,0,1,0
1974,6978,4,5,0.0,4,3,0,0.0,850.0,3,960,960,576.0,0,0,81,27,0,1,0,0,0,0,1,0
1764,11400,4,10,705.0,5,5,3,1282.0,2633.0,5,2633,2633,804.0,314,140,6,5,0,0,1,0,0,0,0,1
634,9240,3,6,0.0,4,3,0,708.0,988.0,3,988,988,297.0,156,0,50,11,0,0,0,0,0,0,0,1
1683,2304,4,7,0.0,3,4,0,632.0,1061.0,3,1055,1055,319.0,108,32,29,29,0,0,0,0,0,0,1,0
2199,7223,4,5,0.0,3,3,1,319.0,1290.0,3,1422,1422,352.0,0,0,81,57,0,0,0,0,0,0,0,1
2789,3612,3,6,0.0,3,4,0,338.0,630.0,5,630,1320,484.0,0,48,13,12,0,0,0,0,0,0,1,0
1018,12680,3,7,102.0,4,4,1,983.0,1675.0,5,1688,1688,528.0,0,48,20,20,0,0,0,0,0,0,1,0
14,10176,4,7,0.0,3,4,3,637.0,1300.0,4,1341,1341,506.0,192,0,20,20,0,0,0,0,0,0,1,0
2782,10780,3,5,0.0,3,3,2,483.0,911.0,4,954,954,576.0,0,0,30,30,0,0,0,0,0,0,1,0
2626,8544,4,3,340.0,3,0,0,0.0,0.0,2,1040,1040,400.0,0,0,57,56,0,0,0,0,0,0,1,0
1175,10646,3,7,513.0,3,3,0,681.0,858.0,5,872,1789,546.0,0,0,7,7,1,0,0,0,0,0,1,0
1232,8400,4,6,237.0,4,3,0,0.0,1319.0,3,1537,1537,462.0,0,36,46,3,0,0,0,0,0,0,1,0
2590,15428,4,5,0.0,3,3,0,741.0,884.0,5,884,884,270.0,0,0,55,15,0,0,0,0,0,0,0,1
2463,11216,4,8,0.0,4,4,0,0.0,1489.0,5,1489,1489,776.0,0,140,0,0,0,0,0,0,0,0,1,0
2358,10140,4,6,99.0,3,3,0,663.0,1040.0,2,1309,1309,484.0,265,0,32,7,0,0,0,0,0,0,0,1
2911,3964,4,6,0.0,3,4,0,837.0,942.0,4,1291,2521,576.0,728,20,33,33,0,1,0,0,0,0,1,0
1699,11428,3,8,248.0,4,4,0,0.0,1626.0,5,1634,1634,866.0,0,44,1,1,0,0,0,1,0,0,1,0
115,10421,4,7,42.0,3,4,0,394.0,980.0,3,980,1714,496.0,228,66,22,22,1,0,0,0,0,0,1,0
1998,13500,4,7,0.0,3,3,0,0.0,819.0,3,1312,2454,576.0,0,148,128,20,0,1,0,0,0,0,1,0
589,9000,4,6,200.0,3,3,2,955.0,1216.0,3,1216,1216,336.0,0,0,40,40,0,0,0,0,0,0,1,0
1641,8089,4,8,0.0,4,4,2,945.0,1419.0,5,1419,1419,567.0,140,0,0,0,0,0,0,0,1,0,1,0
2821,9400,3,6,250.0,3,4,3,945.0,945.0,3,980,980,0.0,0,0,31,31,0,0,0,0,0,0,0,0
1846,2117,4,6,216.0,4,4,0,417.0,756.0,5,769,1573,440.0,0,32,7,7,0,0,0,0,0,0,1,0
1805,10625,4,6,353.0,4,4,2,0.0,1158.0,5,1158,2443,744.0,193,127,3,3,1,0,0,0,0,0,1,0
1853,8413,3,8,0.0,4,5,1,901.0,1220.0,5,1220,2362,1105.0,147,0,9,9,1,0,0,0,0,0,1,0
1321,13500,4,10,0.0,5,3,0,0.0,1237.0,4,1521,2775,880.0,105,502,115,8,0,1,0,0,0,0,1,0
564,15676,3,8,115.0,4,4,3,1733.0,2014.0,4,2014,2014,864.0,462,0,29,29,0,0,0,0,0,0,1,0
1771,9950,3,7,290.0,4,4,0,565.0,1203.0,5,1214,2520,721.0,224,114,12,12,1,0,1,0,0,0,1,0
90,15410,3,6,250.0,3,3,3,126.0,1208.0,5,1494,1494,461.0,296,0,36,8,0,0,0,0,0,0,0,1
2684,6000,4,5,0.0,3,3,0,616.0,616.0,4,616,616,205.0,0,0,85,56,0,1,0,0,0,0,1,0
13,8402,3,6,0.0,3,4,0,0.0,789.0,4,789,1465,393.0,0,75,12,12,1,0,0,0,0,0,1,0
445,10655,3,8,296.0,4,4,0,1124.0,3206.0,5,1629,1629,880.0,0,0,6,5,0,0,0,1,0,0,1,0
1914,10150,4,5,1.0,3,3,0,456.0,912.0,5,912,912,275.0,0,0,49,49,0,0,0,0,0,0,1,0
2811,10084,4,7,196.0,4,4,2,24.0,1552.0,5,1552,1552,782.0,144,20,1,0,0,0,0,0,0,0,1,0
850,16285,2,7,0.0,4,4,0,0.0,1413.0,5,1430,1430,605.0,0,33,8,7,0,0,0,0,0,0,1,0
1844,3230,4,6,1129.0,3,4,0,419.0,729.0,4,729,1458,440.0,0,32,8,8,0,0,0,0,0,0,1,0
2225,21579,3,6,0.0,3,4,0,813.0,1488.0,5,1488,1488,552.0,0,0,39,39,0,0,0,0,0,0,0,1
1477,8320,4,7,0.0,4,4,0,490.0,770.0,5,770,1582,520.0,0,45,4,4,1,0,0,0,0,0,1,0
399,6960,4,4,0.0,3,3,0,375.0,864.0,3,864,864,660.0,96,0,39,39,0,0,0,0,0,0,1,0
2431,21930,1,5,0.0,4,4,2,0.0,732.0,5,734,1838,372.0,100,40,1,1,1,0,0,0,0,0,1,0
1605,6600,4,5,0.0,4,3,0,641.0,816.0,5,816,816,264.0,0,0,26,0,0,0,0,0,0,0,1,0
897,8405,4,4,0.0,3,0,0,0.0,0.0,3,1088,1529,240.0,92,0,64,59,0,0,0,0,0,0,1,0
1426,11778,4,9,554.0,4,4,3,2085.0,2271.0,5,2276,2276,1348.0,0,0,0,0,0,0,0,0,0,1,0,1
2240,8967,4,5,0.0,3,2,0,0.0,961.0,4,1077,1077,338.0,0,0,87,57,0,1,0,0,0,0,1,0
1706,10562,4,8,300.0,4,5,0,1288.0,1582.0,5,1610,2161,789.0,178,120,0,0,1,0,0,1,0,0,1,0
2252,12864,3,7,0.0,4,4,0,1392.0,1409.0,5,1409,1409,576.0,0,144,5,5,0,0,0,0,0,0,1,0
1136,13695,4,5,0.0,3,3,0,646.0,1114.0,5,1114,1114,576.0,0,102,4,4,0,0,0,0,0,0,1,0
1877,10289,4,5,168.0,3,3,0,836.0,1073.0,3,1073,1073,515.0,0,0,42,42,0,0,0,0,0,0,0,1
424,15431,4,10,200.0,5,5,3,1767.0,3094.0,5,2402,2402,672.0,0,72,1,1,0,0,0,1,0,1,0,1
1182,11120,3,6,0.0,3,4,0,660.0,1232.0,3,1232,1232,516.0,0,0,24,24,0,0,0,0,0,0,1,0
2750,9069,4,6,0.0,4,4,2,261.0,1344.0,4,1440,1440,920.0,288,0,13,13,0,0,0,0,0,0,1,0
1016,47280,3,6,44.0,3,3,0,0.0,1488.0,4,1488,1488,738.0,0,0,58,58,0,0,0,0,0,0,0,1
2436,7875,4,7,0.0,4,4,0,0.0,783.0,5,807,1509,393.0,0,75,3,3,1,0,0,0,0,0,1,0
1607,6600,4,5,0.0,3,3,0,638.0,845.0,4,845,845,264.0,0,0,26,3,0,0,0,0,0,0,1,0
2337,13682,2,10,1031.0,5,5,3,0.0,1410.0,5,1426,2945,641.0,192,0,0,0,1,0,0,0,1,0,0,1
1233,9150,3,6,305.0,3,4,3,371.0,1099.0,4,1431,1431,296.0,64,110,46,46,0,0,0,0,0,0,1,0
419,7150,4,5,60.0,3,3,0,432.0,892.0,3,892,892,288.0,0,0,42,42,0,0,0,0,0,0,1,0
633,12285,3,7,128.0,3,3,0,544.0,1329.0,4,1329,1329,441.0,0,0,49,49,0,0,0,0,0,0,1,0
2722,17920,4,5,0.0,3,3,1,306.0,1763.0,3,1779,1779,454.0,0,418,51,32,0,0,0,0,0,0,0,1
469,3684,4,7,130.0,4,4,0,0.0,1373.0,5,1555,1555,660.0,143,20,2,2,0,0,0,0,0,0,0,1
1365,7006,4,6,0.0,3,3,0,121.0,768.0,3,788,1236,384.0,0,0,83,58,0,1,0,0,0,0,1,0
1098,8390,3,7,0.0,3,4,0,0.0,831.0,5,873,1651,450.0,0,103,9,9,1,0,0,0,0,0,1,0
711,5784,4,5,0.0,3,2,0,0.0,190.0,4,886,886,273.0,144,20,71,13,0,1,0,0,0,0,1,0
2808,9135,4,6,120.0,4,4,2,340.0,1682.0,5,1700,1700,544.0,192,23,3,3,0,0,0,0,0,0,1,0
1959,10496,4,6,320.0,3,3,1,196.0,1040.0,5,1168,1846,315.0,0,0,58,57,0,0,0,0,0,0,1,0
2720,13650,4,5,0.0,4,3,0,57.0,1052.0,5,1252,1920,451.0,0,0,48,48,0,0,0,0,0,0,1,0
2170,8308,4,4,20.0,3,3,0,132.0,1088.0,3,1088,1088,520.0,0,0,44,44,0,0,0,0,0,0,1,0
603,9450,3,4,160.0,3,3,0,775.0,1040.0,3,1362,1362,768.0,0,0,52,52,0,0,0,0,0,0,1,0
2113,9317,3,6,0.0,4,4,0,24.0,1314.0,4,1314,1314,440.0,0,22,1,1,0,0,0,0,0,0,1,0
1146,7153,4,6,88.0,3,4,0,1200.0,1278.0,4,1294,1294,496.0,112,51,17,17,0,0,0,0,0,0,1,0
2105,8814,4,7,80.0,4,4,0,925.0,1274.0,5,1274,1274,508.0,264,98,2,0,0,0,0,0,0,0,1,0
1786,9849,4,7,0.0,4,4,2,0.0,1689.0,5,1689,1689,954.0,0,56,0,0,0,0,0,0,0,0,0,1
961,14463,3,9,406.0,5,5,3,1115.0,1641.0,5,1641,1641,885.0,0,95,1,1,0,0,0,0,0,1,1,0
1405,5190,4,7,0.0,3,3,0,0.0,570.0,3,617,1079,249.0,135,0,60,58,0,0,0,0,0,0,1,0
1324,9750,4,5,164.0,3,3,0,200.0,984.0,4,984,984,308.0,0,0,49,49,0,1,0,0,0,0,1,0
1986,6000,4,4,0.0,3,3,0,250.0,960.0,4,960,960,308.0,0,0,87,57,0,1,0,0,0,0,0,1
307,8712,4,5,0.0,2,3,2,0.0,540.0,3,1044,1044,504.0,0,0,58,58,0,0,0,0,0,0,0,1
180,11851,4,5,0.0,3,3,0,780.0,1027.0,5,1027,1633,240.0,0,100,62,1,0,1,0,0,0,0,1,0
2896,13811,3,6,72.0,3,4,0,980.0,1112.0,4,1137,1137,551.0,125,0,19,19,0,0,0,0,0,0,1,0
668,10143,4,6,295.0,3,3,0,384.0,1380.0,2,1380,1380,364.0,0,0,46,46,0,0,0,0,0,0,1,0
1582,18265,4,6,228.0,4,4,2,920.0,1256.0,5,1256,1256,578.0,282,0,22,22,0,0,0,0,0,0,1,0
2285,4224,4,5,0.0,3,4,0,874.0,1142.0,3,1142,1142,528.0,536,90,31,31,0,1,0,0,0,0,1,0
2079,12615,4,6,0.0,3,3,2,477.0,1202.0,3,2158,2158,576.0,0,29,57,6,0,0,0,0,0,0,1,0
2272,14536,4,8,236.0,4,4,2,1300.0,1616.0,5,1629,1629,808.0,0,252,5,4,0,0,0,0,0,0,0,1
2250,9187,4,6,0.0,3,3,0,336.0,1084.0,3,1080,1080,484.0,120,0,24,24,0,0,0,0,0,0,1,0
502,9900,4,7,256.0,4,4,3,987.0,1347.0,5,1372,2646,656.0,340,60,16,16,1,0,1,0,0,0,1,0
2166,8333,4,7,0.0,4,4,0,0.0,738.0,4,738,1491,484.0,100,30,1,1,1,0,0,0,0,0,1,0
1622,10147,3,6,32.0,3,4,0,186.0,392.0,4,924,1694,398.0,256,64,13,13,0,0,0,0,0,0,1,0
1299,5914,4,5,0.0,3,2,0,0.0,684.0,4,684,1080,0.0,0,165,118,12,0,1,0,0,0,0,1,0
832,11646,3,6,0.0,4,4,2,0.0,704.0,5,704,1422,440.0,36,28,4,3,1,0,0,0,0,0,1,0
2470,7200,4,7,0.0,4,4,0,0.0,1293.0,5,1301,1301,572.0,216,121,0,0,0,0,0,0,0,0,1,0
1017,20544,3,7,123.0,3,4,0,0.0,791.0,4,1236,2093,542.0,364,63,22,17,1,0,0,0,0,0,1,0
1384,9981,3,5,340.0,3,3,1,221.0,1073.0,4,1073,1073,270.0,0,90,41,41,0,0,0,0,0,0,1,0
1790,8251,4,7,143.0,4,4,2,778.0,1494.0,5,1506,1506,672.0,192,35,2,1,0,0,0,0,0,0,1,0
2530,10140,4,7,264.0,3,3,0,553.0,1334.0,4,1334,1334,477.0,0,20,39,39,0,0,0,0,0,0,0,1
2893,8239,3,7,0.0,4,0,0,0.0,0.0,4,1295,1295,312.0,0,0,20,20,0,1,0,0,0,0,1,0
2027,5700,3,7,0.0,3,3,0,336.0,672.0,4,672,1344,456.0,0,0,78,17,0,1,0,0,0,0,1,0
683,7200,4,5,0.0,3,3,0,630.0,732.0,3,732,732,240.0,0,68,57,57,0,0,0,0,0,0,1,0
823,9178,4,8,0.0,4,4,2,0.0,1468.0,5,1468,1468,904.0,192,142,1,1,0,0,0,0,0,1,1,0
2374,4043,4,6,0.0,3,4,0,727.0,1069.0,4,1069,1069,440.0,0,55,31,31,0,0,0,0,0,0,1,0
1594,4224,4,5,0.0,3,4,0,769.0,1040.0,4,1040,1040,499.0,0,100,33,33,0,1,0,0,0,0,1,0
2049,11235,4,5,0.0,3,4,2,925.0,925.0,3,999,999,308.0,40,176,44,44,0,0,0,0,0,0,1,0
1813,8450,4,7,108.0,3,4,0,0.0,1349.0,5,1349,1349,539.0,120,55,7,6,0,0,0,0,0,0,1,0
365,11851,4,7,0.0,3,4,0,0.0,1424.0,5,1442,1442,500.0,0,34,19,19,0,0,0,0,0,0,1,0
176,4608,4,4,0.0,3,3,0,0.0,747.0,3,747,747,220.0,0,0,65,60,0,1,0,0,0,0,1,0
510,9262,4,8,194.0,4,4,0,0.0,1573.0,5,1578,1578,840.0,0,36,1,0,0,0,0,0,0,1,1,0
1326,12702,4,5,0.0,3,0,0,0.0,0.0,4,882,882,308.0,0,45,52,52,0,1,0,0,0,0,1,0
2423,2938,4,7,40.0,4,4,2,1038.0,1368.0,5,1511,1511,398.0,130,30,4,4,0,0,0,0,0,0,1,0
1631,18160,4,6,138.0,3,3,2,550.0,1302.0,2,1128,1128,480.0,0,108,43,43,0,0,0,0,0,0,1,0
1263,11355,3,7,125.0,3,3,0,637.0,1312.0,5,1312,1312,495.0,0,304,50,7,0,0,0,0,0,0,1,0
1046,1680,4,5,356.0,3,3,0,350.0,630.0,3,630,1302,264.0,0,0,36,36,0,1,0,0,0,0,1,0
47,14300,4,9,1095.0,5,5,3,1373.0,2846.0,5,2696,2696,958.0,220,150,7,6,0,0,0,1,0,0,0,1
1424,10616,3,7,0.0,4,4,0,0.0,628.0,5,628,1356,484.0,100,24,1,1,1,0,0,0,0,0,1,0
429,11308,3,9,154.0,5,5,2,936.0,1104.0,5,1130,2184,836.0,0,102,1,1,1,0,0,1,0,1,1,0
1031,10480,4,7,660.0,3,3,0,403.0,803.0,3,1098,1964,483.0,0,69,32,32,1,0,0,0,0,0,0,1
1635,5118,3,8,0.0,4,4,3,926.0,1312.0,4,1321,1321,484.0,0,64,17,17,0,0,0,0,1,0,1,0
309,3811,3,8,186.0,4,5,3,1373.0,1594.0,5,1646,1646,525.0,128,53,6,5,0,1,0,0,0,0,0,1
1020,10825,3,7,174.0,4,4,1,747.0,1260.0,3,1260,1260,598.0,152,0,25,25,0,0,0,0,0,0,1,0
178,5500,4,5,0.0,3,3,0,234.0,926.0,3,926,1316,484.0,0,0,81,9,0,1,0,0,0,0,1,0
1975,9600,4,5,0.0,3,2,0,0.0,264.0,5,768,1432,360.0,270,0,97,5,0,1,0,0,0,0,1,0
2096,9317,4,7,0.0,4,4,0,497.0,779.0,5,1029,1958,499.0,202,93,13,6,1,0,0,0,0,0,1,0
865,11838,4,8,0.0,4,4,2,0.0,1753.0,5,1788,1788,522.0,202,151,8,8,0,0,0,0,0,0,0,1
385,8004,3,8,110.0,4,4,0,544.0,832.0,5,832,1935,552.0,0,150,0,0,1,0,0,0,0,0,1,0
1362,6876,4,6,0.0,3,3,0,0.0,1272.0,3,1272,1969,400.0,0,34,70,50,0,1,0,0,0,0,1,0
1091,8396,3,7,196.0,4,4,0,0.0,847.0,5,847,1986,434.0,120,48,5,5,1,0,0,0,0,0,1,0
317,9803,4,7,0.0,4,4,0,0.0,1214.0,5,1214,1214,520.0,0,25,1,0,0,0,0,0,0,0,1,0
1076,6240,4,8,176.0,4,4,0,846.0,1342.0,5,1342,1342,550.0,0,35,2,1,0,0,0,1,0,0,0,1
1573,15498,3,8,0.0,4,4,2,1165.0,1565.0,3,2898,2898,665.0,0,72,32,32,0,0,0,0,0,0,0,1
485,12891,3,8,0.0,4,5,0,651.0,870.0,5,878,2004,644.0,0,48,7,7,1,0,0,0,0,0,1,0
2021,6180,4,6,0.0,3,3,0,0.0,960.0,3,986,986,180.0,0,128,81,57,0,1,0,0,0,0,1,0
2032,7449,4,7,0.0,3,3,0,0.0,637.0,5,1108,1108,280.0,0,0,77,57,0,1,0,0,0,0,1,0
2604,10410,4,3,0.0,3,3,0,0.0,672.0,3,694,1214,936.0,216,0,91,56,0,0,0,0,0,0,1,0
1615,15865,3,8,0.0,4,3,3,351.0,2217.0,5,2217,2217,621.0,81,207,37,37,0,0,0,0,0,0,0,0
2736,19690,3,6,0.0,4,4,2,0.0,697.0,3,1575,2201,432.0,586,236,40,40,0,0,0,0,0,0,0,0
473,3182,4,7,16.0,4,4,2,16.0,1220.0,5,1220,1220,397.0,100,16,4,3,0,0,0,0,0,0,1,0
1316,9600,4,7,0.0,3,3,0,141.0,689.0,5,689,1378,360.0,0,0,80,3,0,1,0,0,0,0,0,0
244,11100,4,4,0.0,3,0,0,0.0,0.0,5,930,930,308.0,0,0,64,4,0,0,0,0,0,0,1,0
152,13587,4,5,0.0,3,3,2,532.0,988.0,3,988,988,264.0,0,0,52,52,0,0,0,0,0,0,1,0
1588,11447,3,8,674.0,4,5,2,1571.0,1964.0,5,1964,1964,892.0,0,265,3,2,0,0,0,0,0,0,1,0
2111,7242,4,7,0.0,4,4,0,0.0,1270.0,5,1270,1270,524.0,0,96,2,1,0,0,0,0,0,0,1,0
813,7018,4,5,0.0,3,0,0,0.0,0.0,3,1120,2240,528.0,154,0,30,30,0,0,0,0,0,0,1,0
1854,9466,2,8,0.0,4,4,3,457.0,1494.0,5,1494,1494,478.0,0,30,13,12,0,0,0,0,0,0,1,0
2575,8400,4,5,0.0,3,2,1,623.0,1179.0,4,1364,1364,331.0,0,60,49,49,0,0,0,0,0,0,1,0
867,11050,4,9,204.0,4,5,1,904.0,1440.0,5,1476,2153,736.0,253,142,9,9,1,0,0,0,0,0,0,1
2879,11040,4,4,0.0,3,3,0,637.0,637.0,4,897,1336,570.0,0,47,86,56,0,0,0,0,0,0,1,0
1494,6931,4,7,92.0,4,4,0,0.0,746.0,5,760,1656,397.0,178,128,5,4,1,0,0,0,0,0,1,0
2771,12438,3,6,68.0,4,4,0,0.0,781.0,5,795,1499,473.0,413,91,11,11,1,0,0,0,0,0,1,0
496,15138,3,8,506.0,4,4,0,689.0,1462.0,5,1490,2794,810.0,0,146,14,13,1,0,1,0,0,0,1,0
1651,12046,3,6,298.0,3,3,0,156.0,848.0,3,1118,2030,551.0,0,224,31,31,1,0,0,0,0,0,1,0
1913,9600,3,6,291.0,3,3,2,600.0,1218.0,3,1254,1254,525.0,0,0,46,46,0,0,0,0,0,0,0,1
2790,11367,4,8,210.0,4,4,1,932.0,1065.0,5,1091,1989,586.0,199,60,4,4,1,0,0,0,0,0,1,0
1541,26073,3,5,0.0,3,3,0,1116.0,1898.0,5,1898,1898,484.0,0,51,52,52,0,0,0,0,0,0,1,0
1684,7150,4,5,52.0,3,3,0,725.0,988.0,3,988,988,360.0,0,0,41,41,0,0,0,0,0,0,0,1
301,15602,3,7,0.0,3,3,0,1247.0,1501.0,3,1801,1801,484.0,0,54,51,13,0,0,0,0,0,0,1,0
1569,10260,4,5,0.0,3,0,0,0.0,0.0,3,936,1872,484.0,0,0,32,32,0,0,0,0,0,0,1,0
2153,12728,4,8,256.0,4,4,1,1198.0,1531.0,5,1531,2439,560.0,184,121,6,6,1,0,0,0,0,0,1,0
1467,11690,3,8,192.0,4,4,2,0.0,850.0,5,886,1764,560.0,120,29,9,8,1,0,0,0,0,0,1,0
2540,9230,4,5,166.0,3,3,1,661.0,864.0,4,1200,1200,884.0,0,64,41,8,0,0,0,0,0,0,0,1
2368,1890,4,6,380.0,3,3,0,282.0,494.0,5,494,1030,264.0,0,0,34,34,0,1,0,0,0,0,1,0
874,9375,4,7,573.0,3,4,0,739.0,1057.0,5,1057,2034,645.0,576,36,12,11,1,0,0,0,0,0,1,0
463,3480,4,7,163.0,4,4,0,0.0,1405.0,5,1405,1405,478.0,148,36,6,6,0,0,0,1,0,0,1,0
784,17140,4,4,0.0,3,3,0,1059.0,1134.0,5,1229,1229,284.0,0,0,53,53,0,0,0,0,0,0,1,0
2149,8749,4,7,0.0,4,4,0,654.0,979.0,5,992,1932,610.0,0,120,4,4,1,0,0,0,0,0,1,0
2069,11375,4,6,0.0,3,3,0,736.0,967.0,3,1299,1299,494.0,81,0,53,12,0,0,0,0,0,0,1,0
1743,3922,4,7,72.0,4,5,2,0.0,1258.0,5,1402,1402,648.0,120,16,1,0,0,0,0,0,0,0,1,0
472,3182,4,7,16.0,4,4,0,16.0,1346.0,5,1504,1504,457.0,156,0,4,3,0,0,0,0,0,0,1,0
1921,9750,4,6,243.0,3,3,0,608.0,1442.0,4,1442,1442,301.0,0,0,49,49,0,0,0,0,0,0,1,0
2778,13426,3,7,0.0,4,4,1,894.0,951.0,5,951,1779,586.0,208,107,7,6,1,0,0,0,0,0,1,0
526,10574,4,8,0.0,4,4,1,0.0,1082.0,5,1082,1953,1043.0,160,50,4,3,1,0,0,0,0,0,1,0
2795,8726,4,7,0.0,4,4,0,0.0,872.0,5,872,1909,529.0,0,108,4,4,1,0,0,0,0,0,1,0
478,7984,3,7,200.0,4,4,0,0.0,868.0,5,868,1630,436.0,120,48,5,4,1,0,0,0,0,0,1,0
2841,8248,4,5,0.0,3,3,0,0.0,686.0,4,686,1250,280.0,207,0,88,56,0,0,0,0,0,0,1,0
119,9790,4,6,451.0,3,3,0,569.0,1328.0,3,1328,1328,528.0,0,26,47,47,0,0,0,0,0,0,0,1
1960,7200,4,5,0.0,3,3,0,534.0,876.0,3,988,988,276.0,0,80,57,57,0,0,0,0,0,0,1,0
1277,7200,4,6,0.0,3,3,0,673.0,854.0,2,854,1278,240.0,0,0,54,54,0,0,0,0,0,0,1,0
